,participant,trials,event,component,Duration,samples,stim,resp,RT,cue,movement,trigger,data,correct
4627,processed_500Hz_0002_epo,184,3,0,186.0,0,2.0,resp_left,577.0,SP,stim_right,SP/stim_right/resp_left,1.6109874248504639e-06,0
4628,processed_500Hz_0002_epo,185,3,0,144.0,0,1.0,resp_left,404.0,SP,stim_left,SP/stim_left/resp_left,7.662226557731628e-07,1
4629,processed_500Hz_0002_epo,186,3,0,196.0,0,2.0,resp_left,350.0,SP,stim_right,SP/stim_right/resp_left,-7.655264735221862e-07,0
4630,processed_500Hz_0002_epo,187,3,0,320.0,0,2.0,resp_left,589.0,SP,stim_right,SP/stim_right/resp_left,6.2742521986365315e-09,0
4631,processed_500Hz_0002_epo,189,3,0,70.0,0,1.0,resp_left,330.0,SP,stim_left,SP/stim_left/resp_left,-2.0318303108215332e-06,1
4632,processed_500Hz_0002_epo,192,3,0,92.0,0,2.0,resp_left,348.0,SP,stim_right,SP/stim_right/resp_left,4.959329605102539e-06,0
4633,processed_500Hz_0002_epo,198,3,0,220.0,0,1.0,resp_left,468.0,SP,stim_left,SP/stim_left/resp_left,-1.9664584398269653e-06,1
4634,processed_500Hz_0003_epo,8,3,0,132.0,0,1.0,resp_left,411.0,SP,stim_left,SP/stim_left/resp_left,-8.29562473297119e-06,1
4635,processed_500Hz_0003_epo,12,3,0,206.0,0,1.0,resp_right,539.0,SP,stim_left,SP/stim_left/resp_right,4.047572612762451e-06,0
4636,processed_500Hz_0003_epo,19,3,0,106.0,0,1.0,resp_left,429.0,SP,stim_left,SP/stim_left/resp_left,3.490381956100464e-06,1
4637,processed_500Hz_0003_epo,20,3,0,228.0,0,2.0,resp_right,454.0,SP,stim_right,SP/stim_right/resp_right,1.2868802547454833e-06,1
4638,processed_500Hz_0003_epo,23,3,0,188.0,0,2.0,resp_right,445.0,SP,stim_right,SP/stim_right/resp_right,-9.308135032653809e-06,1
4639,processed_500Hz_0003_epo,24,3,0,134.0,0,1.0,resp_right,553.0,SP,stim_left,SP/stim_left/resp_right,1.8197256326675415e-06,0
4640,processed_500Hz_0003_epo,26,3,0,400.0,0,2.0,resp_left,629.0,SP,stim_right,SP/stim_right/resp_left,-1.5814091265201567e-07,0
4641,processed_500Hz_0003_epo,30,3,0,148.0,0,1.0,resp_left,474.0,SP,stim_left,SP/stim_left/resp_left,7.885931491851807e-06,1
4642,processed_500Hz_0003_epo,35,3,0,140.0,0,2.0,resp_right,378.0,SP,stim_right,SP/stim_right/resp_right,-1.9292694330215454e-06,1
4643,processed_500Hz_0003_epo,38,3,0,72.0,0,1.0,resp_left,427.0,SP,stim_left,SP/stim_left/resp_left,-6.8544278144836425e-06,1
4644,processed_500Hz_0003_epo,40,3,0,280.0,0,2.0,resp_right,500.0,SP,stim_right,SP/stim_right/resp_right,3.6208393573760984e-06,1
4645,processed_500Hz_0003_epo,41,3,0,356.0,0,1.0,resp_right,680.0,SP,stim_left,SP/stim_left/resp_right,1.0908673286437988e-05,0
4646,processed_500Hz_0003_epo,42,3,0,360.0,0,1.0,resp_left,703.0,SP,stim_left,SP/stim_left/resp_left,5.670495510101318e-06,1
4647,processed_500Hz_0003_epo,44,3,0,102.0,0,1.0,resp_right,363.0,SP,stim_left,SP/stim_left/resp_right,5.984428405761718e-06,0
4648,processed_500Hz_0003_epo,45,3,0,100.0,0,1.0,resp_left,432.0,SP,stim_left,SP/stim_left/resp_left,7.630198001861571e-06,1
4649,processed_500Hz_0003_epo,46,3,0,190.0,0,1.0,resp_left,492.0,SP,stim_left,SP/stim_left/resp_left,1.6052916049957274e-06,1
4650,processed_500Hz_0003_epo,47,3,0,362.0,0,2.0,resp_right,722.0,SP,stim_right,SP/stim_right/resp_right,3.1547701358795163e-06,1
4651,processed_500Hz_0003_epo,49,3,0,474.0,0,2.0,resp_right,783.0,SP,stim_right,SP/stim_right/resp_right,-6.939006805419922e-06,1
4652,processed_500Hz_0003_epo,50,3,0,214.0,0,1.0,resp_left,524.0,SP,stim_left,SP/stim_left/resp_left,2.1155776977539063e-06,1
4653,processed_500Hz_0003_epo,54,3,0,144.0,0,1.0,resp_left,391.0,SP,stim_left,SP/stim_left/resp_left,1.1539121866226196e-06,1
4654,processed_500Hz_0003_epo,63,3,0,926.0,0,2.0,resp_left,1302.0,SP,stim_right,SP/stim_right/resp_left,-2.441894054412842e-06,0
4655,processed_500Hz_0003_epo,65,3,0,158.0,0,2.0,resp_right,404.0,SP,stim_right,SP/stim_right/resp_right,-2.8179953098297117e-06,1
4656,processed_500Hz_0003_epo,67,3,0,366.0,0,2.0,resp_right,620.0,SP,stim_right,SP/stim_right/resp_right,-7.035618424415588e-07,1
4657,processed_500Hz_0003_epo,71,3,0,110.0,0,1.0,resp_right,352.0,SP,stim_left,SP/stim_left/resp_right,1.3145387172698973e-06,0
4658,processed_500Hz_0003_epo,75,3,0,156.0,0,2.0,resp_right,475.0,SP,stim_right,SP/stim_right/resp_right,-1.9188424348831175e-06,1
4659,processed_500Hz_0003_epo,76,3,0,242.0,0,2.0,resp_right,546.0,SP,stim_right,SP/stim_right/resp_right,-1.665622591972351e-06,1
4660,processed_500Hz_0003_epo,77,3,0,378.0,0,2.0,resp_right,610.0,SP,stim_right,SP/stim_right/resp_right,5.592449903488159e-07,1
4661,processed_500Hz_0003_epo,79,3,0,158.0,0,1.0,resp_right,370.0,SP,stim_left,SP/stim_left/resp_right,6.657439708709717e-06,0
4662,processed_500Hz_0003_epo,80,3,0,142.0,0,2.0,resp_right,371.0,SP,stim_right,SP/stim_right/resp_right,-4.009003162384033e-06,1
4663,processed_500Hz_0003_epo,83,3,0,158.0,0,1.0,resp_right,459.0,SP,stim_left,SP/stim_left/resp_right,1.5255914926528929e-06,0
4664,processed_500Hz_0003_epo,87,3,0,174.0,0,1.0,resp_right,398.0,SP,stim_left,SP/stim_left/resp_right,2.4539284706115723e-06,0
4665,processed_500Hz_0003_epo,90,3,0,102.0,0,1.0,resp_left,316.0,SP,stim_left,SP/stim_left/resp_left,8.005796074867249e-07,1
4666,processed_500Hz_0003_epo,93,3,0,80.0,0,2.0,resp_right,358.0,SP,stim_right,SP/stim_right/resp_right,2.6088771820068357e-06,1
4667,processed_500Hz_0003_epo,94,3,0,458.0,0,1.0,resp_left,736.0,SP,stim_left,SP/stim_left/resp_left,-1.7477426528930664e-06,1
4668,processed_500Hz_0003_epo,95,3,0,144.0,0,1.0,resp_left,477.0,SP,stim_left,SP/stim_left/resp_left,1.0202193260192871e-05,1
4669,processed_500Hz_0003_epo,98,3,0,264.0,0,2.0,resp_left,567.0,SP,stim_right,SP/stim_right/resp_left,2.378606081008911e-06,0
4670,processed_500Hz_0003_epo,100,3,0,222.0,0,1.0,resp_right,574.0,SP,stim_left,SP/stim_left/resp_right,-1.8426842689514158e-06,0
4671,processed_500Hz_0003_epo,102,3,0,68.0,0,2.0,resp_right,362.0,SP,stim_right,SP/stim_right/resp_right,-3.7842113971710205e-06,1
4672,processed_500Hz_0003_epo,105,3,0,260.0,0,1.0,resp_left,437.0,SP,stim_left,SP/stim_left/resp_left,3.111765146255493e-06,1
4673,processed_500Hz_0003_epo,107,3,0,104.0,0,2.0,resp_left,415.0,SP,stim_right,SP/stim_right/resp_left,-1.9274375438690184e-06,0
4674,processed_500Hz_0003_epo,109,3,0,158.0,0,2.0,resp_left,437.0,SP,stim_right,SP/stim_right/resp_left,1.2940504550933837e-06,0
4675,processed_500Hz_0003_epo,110,3,0,240.0,0,1.0,resp_right,515.0,SP,stim_left,SP/stim_left/resp_right,2.845905780792236e-06,0
4676,processed_500Hz_0003_epo,111,3,0,276.0,0,2.0,resp_right,497.0,SP,stim_right,SP/stim_right/resp_right,6.304954051971435e-06,1
4677,processed_500Hz_0003_epo,112,3,0,80.0,0,1.0,resp_left,358.0,SP,stim_left,SP/stim_left/resp_left,-5.623080253601074e-06,1
4678,processed_500Hz_0003_epo,114,3,0,232.0,0,2.0,resp_left,492.0,SP,stim_right,SP/stim_right/resp_left,1.5279532670974732e-06,0
4679,processed_500Hz_0003_epo,116,3,0,460.0,0,1.0,resp_left,807.0,SP,stim_left,SP/stim_left/resp_left,1.8863354921340943e-06,1
4680,processed_500Hz_0003_epo,117,3,0,102.0,0,1.0,resp_right,336.0,SP,stim_left,SP/stim_left/resp_right,1.8260906934738158e-06,0
4681,processed_500Hz_0003_epo,118,3,0,266.0,0,2.0,resp_left,590.0,SP,stim_right,SP/stim_right/resp_left,4.253658294677734e-06,0
4682,processed_500Hz_0003_epo,122,3,0,256.0,0,2.0,resp_right,474.0,SP,stim_right,SP/stim_right/resp_right,7.462990283966064e-07,1
4683,processed_500Hz_0003_epo,124,3,0,88.0,0,1.0,resp_right,305.0,SP,stim_left,SP/stim_left/resp_right,3.814714193344116e-06,0
4684,processed_500Hz_0003_epo,125,3,0,442.0,0,2.0,resp_right,842.0,SP,stim_right,SP/stim_right/resp_right,5.867309093475342e-06,1
4685,processed_500Hz_0003_epo,128,3,0,176.0,0,1.0,resp_right,457.0,SP,stim_left,SP/stim_left/resp_right,-2.626232862472534e-06,0
4686,processed_500Hz_0003_epo,129,3,0,384.0,0,1.0,resp_left,637.0,SP,stim_left,SP/stim_left/resp_left,8.433896064758301e-06,1
4687,processed_500Hz_0003_epo,130,3,0,256.0,0,2.0,resp_left,618.0,SP,stim_right,SP/stim_right/resp_left,8.840082287788391e-07,0
4688,processed_500Hz_0003_epo,132,3,0,72.0,0,2.0,resp_right,301.0,SP,stim_right,SP/stim_right/resp_right,3.677905797958374e-06,1
4689,processed_500Hz_0003_epo,135,3,0,126.0,0,2.0,resp_right,377.0,SP,stim_right,SP/stim_right/resp_right,2.3099913597106933e-06,1
4690,processed_500Hz_0003_epo,136,3,0,144.0,0,2.0,resp_right,381.0,SP,stim_right,SP/stim_right/resp_right,-1.2650662660598755e-06,1
4691,processed_500Hz_0003_epo,137,3,0,352.0,0,2.0,resp_left,550.0,SP,stim_right,SP/stim_right/resp_left,3.60115909576416e-06,0
4692,processed_500Hz_0003_epo,139,3,0,104.0,0,1.0,resp_right,334.0,SP,stim_left,SP/stim_left/resp_right,7.125235199928283e-07,0
4693,processed_500Hz_0003_epo,140,3,0,498.0,0,2.0,resp_left,635.0,SP,stim_right,SP/stim_right/resp_left,-2.7774832248687744e-06,0
4694,processed_500Hz_0003_epo,141,3,0,514.0,0,2.0,resp_right,757.0,SP,stim_right,SP/stim_right/resp_right,-7.128223776817322e-07,1
4695,processed_500Hz_0003_epo,142,3,0,134.0,0,1.0,resp_right,365.0,SP,stim_left,SP/stim_left/resp_right,-3.598809242248535e-06,0
4696,processed_500Hz_0003_epo,144,3,0,144.0,0,1.0,resp_left,400.0,SP,stim_left,SP/stim_left/resp_left,2.7916049957275387e-06,1
4697,processed_500Hz_0003_epo,147,3,0,188.0,0,2.0,resp_right,519.0,SP,stim_right,SP/stim_right/resp_right,-4.201515197753906e-06,1
4698,processed_500Hz_0003_epo,148,3,0,312.0,0,2.0,resp_right,655.0,SP,stim_right,SP/stim_right/resp_right,-2.356545686721802e-06,1
4699,processed_500Hz_0003_epo,149,3,0,134.0,0,2.0,resp_right,417.0,SP,stim_right,SP/stim_right/resp_right,4.7108712196350096e-06,1
4700,processed_500Hz_0003_epo,151,3,0,356.0,0,1.0,resp_left,587.0,SP,stim_left,SP/stim_left/resp_left,5.820096015930175e-06,1
4701,processed_500Hz_0003_epo,153,3,0,454.0,0,2.0,resp_right,621.0,SP,stim_right,SP/stim_right/resp_right,-1.5046708583831786e-06,1
4702,processed_500Hz_0003_epo,155,3,0,120.0,0,1.0,resp_right,380.0,SP,stim_left,SP/stim_left/resp_right,4.679994106292724e-06,0
4703,processed_500Hz_0003_epo,157,3,0,592.0,0,1.0,resp_left,900.0,SP,stim_left,SP/stim_left/resp_left,9.691341780126094e-09,1
4704,processed_500Hz_0003_epo,161,3,0,222.0,0,1.0,resp_left,486.0,SP,stim_left,SP/stim_left/resp_left,1.669991910457611e-07,1
4705,processed_500Hz_0003_epo,163,3,0,262.0,0,2.0,resp_right,499.0,SP,stim_right,SP/stim_right/resp_right,-6.748238205909729e-07,1
4706,processed_500Hz_0003_epo,167,3,0,410.0,0,1.0,resp_left,627.0,SP,stim_left,SP/stim_left/resp_left,-4.960749447345733e-07,1
4707,processed_500Hz_0003_epo,169,3,0,232.0,0,1.0,resp_left,458.0,SP,stim_left,SP/stim_left/resp_left,-2.4168436527252197e-06,1
4708,processed_500Hz_0003_epo,170,3,0,158.0,0,1.0,resp_left,420.0,SP,stim_left,SP/stim_left/resp_left,1.153957486152649e-06,1
4709,processed_500Hz_0003_epo,171,3,0,232.0,0,2.0,resp_left,459.0,SP,stim_right,SP/stim_right/resp_left,-6.364523410797119e-06,0
4710,processed_500Hz_0003_epo,172,3,0,176.0,0,2.0,resp_right,421.0,SP,stim_right,SP/stim_right/resp_right,1.9930161237716673e-06,1
4711,processed_500Hz_0003_epo,173,3,0,484.0,0,1.0,resp_right,866.0,SP,stim_left,SP/stim_left/resp_right,-9.078605651855469e-06,0
4712,processed_500Hz_0003_epo,176,3,0,166.0,0,1.0,resp_left,397.0,SP,stim_left,SP/stim_left/resp_left,1.045353889465332e-06,1
4713,processed_500Hz_0003_epo,178,3,0,174.0,0,1.0,resp_left,505.0,SP,stim_left,SP/stim_left/resp_left,5.470112323760986e-06,1
4714,processed_500Hz_0003_epo,185,3,0,318.0,0,1.0,resp_left,522.0,SP,stim_left,SP/stim_left/resp_left,-1.4868154525756834e-06,1
4715,processed_500Hz_0003_epo,186,3,0,216.0,0,1.0,resp_right,486.0,SP,stim_left,SP/stim_left/resp_right,7.663599014282227e-06,0
4716,processed_500Hz_0003_epo,188,3,0,580.0,0,2.0,resp_right,830.0,SP,stim_right,SP/stim_right/resp_right,2.217412233352661e-06,1
4717,processed_500Hz_0003_epo,190,3,0,318.0,0,1.0,resp_left,650.0,SP,stim_left,SP/stim_left/resp_left,-2.3650872707366944e-06,1
4718,processed_500Hz_0003_epo,192,3,0,418.0,0,2.0,resp_right,675.0,SP,stim_right,SP/stim_right/resp_right,1.6461331844329832e-06,1
4719,processed_500Hz_0003_epo,194,3,0,216.0,0,1.0,resp_right,430.0,SP,stim_left,SP/stim_left/resp_right,-2.6086885929107665e-06,0
4720,processed_500Hz_0004_epo,6,3,0,230.0,0,1.0,resp_left,533.0,SP,stim_left,SP/stim_left/resp_left,-2.8845796585083006e-06,1
4721,processed_500Hz_0004_epo,7,3,0,276.0,0,1.0,resp_left,723.0,SP,stim_left,SP/stim_left/resp_left,1.5589869022369384e-06,1
4722,processed_500Hz_0004_epo,8,3,0,182.0,0,2.0,resp_left,450.0,SP,stim_right,SP/stim_right/resp_left,2.642390489578247e-06,0
4723,processed_500Hz_0004_epo,9,3,0,376.0,0,1.0,resp_left,709.0,SP,stim_left,SP/stim_left/resp_left,-6.333057403564453e-06,1
4724,processed_500Hz_0004_epo,11,3,0,162.0,0,1.0,resp_left,596.0,SP,stim_left,SP/stim_left/resp_left,-4.219800949096679e-06,1
4725,processed_500Hz_0004_epo,15,3,0,104.0,0,2.0,resp_left,509.0,SP,stim_right,SP/stim_right/resp_left,4.54169225692749e-06,0
4726,processed_500Hz_0004_epo,18,3,0,512.0,0,1.0,resp_left,659.0,SP,stim_left,SP/stim_left/resp_left,-7.155990600585937e-06,1
4727,processed_500Hz_0004_epo,21,3,0,144.0,0,2.0,resp_left,542.0,SP,stim_right,SP/stim_right/resp_left,1.5902899503707885e-06,0
4728,processed_500Hz_0004_epo,22,3,0,318.0,0,1.0,resp_right,467.0,SP,stim_left,SP/stim_left/resp_right,-1.1876751482486724e-07,0
4729,processed_500Hz_0004_epo,23,3,0,320.0,0,1.0,resp_left,656.0,SP,stim_left,SP/stim_left/resp_left,2.498361587524414e-06,1
4730,processed_500Hz_0004_epo,25,3,0,324.0,0,2.0,resp_left,453.0,SP,stim_right,SP/stim_right/resp_left,-1.3121765851974487e-06,0
4731,processed_500Hz_0004_epo,27,3,0,300.0,0,2.0,resp_right,545.0,SP,stim_right,SP/stim_right/resp_right,5.199753284454345e-06,1
4732,processed_500Hz_0004_epo,30,3,0,74.0,0,2.0,resp_left,553.0,SP,stim_right,SP/stim_right/resp_left,7.768366932868957e-07,0
4733,processed_500Hz_0004_epo,31,3,0,210.0,0,1.0,resp_right,478.0,SP,stim_left,SP/stim_left/resp_right,1.0595280647277832e-05,0
4734,processed_500Hz_0004_epo,35,3,0,498.0,0,2.0,resp_right,852.0,SP,stim_right,SP/stim_right/resp_right,5.650161743164062e-06,1
4735,processed_500Hz_0004_epo,36,3,0,334.0,0,2.0,resp_right,484.0,SP,stim_right,SP/stim_right/resp_right,-2.0393088459968567e-07,1
4736,processed_500Hz_0004_epo,37,3,0,138.0,0,2.0,resp_right,483.0,SP,stim_right,SP/stim_right/resp_right,3.8179701566696165e-07,1
4737,processed_500Hz_0004_epo,38,3,0,436.0,0,1.0,resp_right,705.0,SP,stim_left,SP/stim_left/resp_right,-4.600629329681396e-06,0
4738,processed_500Hz_0004_epo,40,3,0,242.0,0,2.0,resp_right,550.0,SP,stim_right,SP/stim_right/resp_right,-1.0094769001007079e-06,1
4739,processed_500Hz_0004_epo,41,3,0,324.0,0,1.0,resp_left,621.0,SP,stim_left,SP/stim_left/resp_left,4.4851183891296386e-07,1
4740,processed_500Hz_0004_epo,44,3,0,382.0,0,2.0,resp_right,538.0,SP,stim_right,SP/stim_right/resp_right,-5.245281219482422e-06,1
4741,processed_500Hz_0004_epo,46,3,0,416.0,0,2.0,resp_right,817.0,SP,stim_right,SP/stim_right/resp_right,-7.538957118988037e-06,1
4742,processed_500Hz_0004_epo,47,3,0,396.0,0,2.0,resp_right,542.0,SP,stim_right,SP/stim_right/resp_right,-5.027140617370605e-06,1
4743,processed_500Hz_0004_epo,48,3,0,398.0,0,2.0,resp_right,792.0,SP,stim_right,SP/stim_right/resp_right,3.0559506416320797e-06,1
4744,processed_500Hz_0004_epo,49,3,0,586.0,0,2.0,resp_right,976.0,SP,stim_right,SP/stim_right/resp_right,-6.378301620483398e-06,1
4745,processed_500Hz_0004_epo,50,3,0,412.0,0,1.0,resp_right,733.0,SP,stim_left,SP/stim_left/resp_right,-1.6423990726470946e-06,0
4746,processed_500Hz_0004_epo,51,3,0,392.0,0,2.0,resp_left,740.0,SP,stim_right,SP/stim_right/resp_left,-2.8511157035827633e-06,0
4747,processed_500Hz_0004_epo,52,3,0,1108.0,0,1.0,resp_right,1477.0,SP,stim_left,SP/stim_left/resp_right,-6.315317153930663e-07,0
4748,processed_500Hz_0004_epo,54,3,0,392.0,0,1.0,resp_left,836.0,SP,stim_left,SP/stim_left/resp_left,-5.414032936096191e-06,1
4749,processed_500Hz_0004_epo,57,3,0,758.0,0,2.0,resp_right,927.0,SP,stim_right,SP/stim_right/resp_right,-1.4145735502243042e-06,1
4750,processed_500Hz_0004_epo,61,3,0,688.0,0,2.0,resp_right,960.0,SP,stim_right,SP/stim_right/resp_right,3.2375231385231017e-07,1
4751,processed_500Hz_0004_epo,63,3,0,472.0,0,1.0,resp_right,746.0,SP,stim_left,SP/stim_left/resp_right,4.1448459625244135e-06,0
4752,processed_500Hz_0004_epo,64,3,0,552.0,0,2.0,resp_right,855.0,SP,stim_right,SP/stim_right/resp_right,5.033744812011719e-06,1
4753,processed_500Hz_0004_epo,69,3,0,274.0,0,1.0,resp_right,578.0,SP,stim_left,SP/stim_left/resp_right,-1.6439955234527588e-06,0
4754,processed_500Hz_0004_epo,70,3,0,368.0,0,1.0,resp_right,759.0,SP,stim_left,SP/stim_left/resp_right,-1.0890235900878906e-06,0
4755,processed_500Hz_0004_epo,73,3,0,194.0,0,2.0,resp_right,506.0,SP,stim_right,SP/stim_right/resp_right,-8.948445320129394e-07,1
4756,processed_500Hz_0004_epo,77,3,0,374.0,0,2.0,resp_right,637.0,SP,stim_right,SP/stim_right/resp_right,1.9871433973312375e-06,1
4757,processed_500Hz_0004_epo,79,3,0,892.0,0,1.0,resp_right,1046.0,SP,stim_left,SP/stim_left/resp_right,-2.3077971935272217e-06,0
4758,processed_500Hz_0004_epo,80,3,0,602.0,0,1.0,resp_right,886.0,SP,stim_left,SP/stim_left/resp_right,7.903845310211182e-06,0
4759,processed_500Hz_0004_epo,81,3,0,188.0,0,1.0,resp_right,567.0,SP,stim_left,SP/stim_left/resp_right,1.9451994895935056e-06,0
4760,processed_500Hz_0004_epo,82,3,0,412.0,0,2.0,resp_right,704.0,SP,stim_right,SP/stim_right/resp_right,3.910542964935303e-06,1
4761,processed_500Hz_0004_epo,83,3,0,740.0,0,2.0,resp_left,1045.0,SP,stim_right,SP/stim_right/resp_left,1.9594038724899293e-06,0
4762,processed_500Hz_0004_epo,86,3,0,586.0,0,2.0,resp_right,1081.0,SP,stim_right,SP/stim_right/resp_right,-7.85054349899292e-06,1
4763,processed_500Hz_0004_epo,88,3,0,404.0,0,1.0,resp_right,792.0,SP,stim_left,SP/stim_left/resp_right,-2.7564365863800047e-06,0
4764,processed_500Hz_0004_epo,93,3,0,372.0,0,1.0,resp_left,789.0,SP,stim_left,SP/stim_left/resp_left,1.93649685382843e-06,1
4765,processed_500Hz_0004_epo,94,3,0,368.0,0,1.0,resp_right,893.0,SP,stim_left,SP/stim_left/resp_right,2.654193878173828e-06,0
4766,processed_500Hz_0004_epo,98,3,0,372.0,0,1.0,resp_left,827.0,SP,stim_left,SP/stim_left/resp_left,1.8173203468322754e-06,1
4767,processed_500Hz_0004_epo,102,3,0,740.0,0,2.0,resp_right,987.0,SP,stim_right,SP/stim_right/resp_right,-1.6973652839660644e-06,1
4768,processed_500Hz_0004_epo,107,3,0,466.0,0,1.0,resp_left,792.0,SP,stim_left,SP/stim_left/resp_left,-4.874773979187011e-06,1
4769,processed_500Hz_0004_epo,109,3,0,266.0,0,2.0,resp_right,654.0,SP,stim_right,SP/stim_right/resp_right,7.4522080421447754e-06,1
4770,processed_500Hz_0004_epo,110,3,0,452.0,0,1.0,resp_right,881.0,SP,stim_left,SP/stim_left/resp_right,-1.21452197432518e-07,0
4771,processed_500Hz_0004_epo,122,3,0,442.0,0,1.0,resp_left,648.0,SP,stim_left,SP/stim_left/resp_left,-1.407165765762329e-06,1
4772,processed_500Hz_0004_epo,124,3,0,260.0,0,2.0,resp_right,733.0,SP,stim_right,SP/stim_right/resp_right,9.417276978492737e-07,1
4773,processed_500Hz_0004_epo,125,3,0,234.0,0,1.0,resp_right,583.0,SP,stim_left,SP/stim_left/resp_right,6.524089813232422e-06,0
4774,processed_500Hz_0004_epo,128,3,0,402.0,0,1.0,resp_left,914.0,SP,stim_left,SP/stim_left/resp_left,-4.995218813419342e-07,1
4775,processed_500Hz_0004_epo,129,3,0,36.0,0,1.0,resp_right,791.0,SP,stim_left,SP/stim_left/resp_right,2.6637668609619138e-06,0
4776,processed_500Hz_0004_epo,131,3,0,598.0,0,2.0,resp_right,911.0,SP,stim_right,SP/stim_right/resp_right,3.5110127925872803e-06,1
4777,processed_500Hz_0004_epo,136,3,0,294.0,0,2.0,resp_right,828.0,SP,stim_right,SP/stim_right/resp_right,3.5103445053100586e-06,1
4778,processed_500Hz_0004_epo,138,3,0,332.0,0,2.0,resp_right,637.0,SP,stim_right,SP/stim_right/resp_right,-4.604442596435546e-06,1
4779,processed_500Hz_0004_epo,147,3,0,980.0,0,1.0,resp_left,1231.0,SP,stim_left,SP/stim_left/resp_left,3.080007553100586e-06,1
4780,processed_500Hz_0004_epo,148,3,0,336.0,0,1.0,resp_left,620.0,SP,stim_left,SP/stim_left/resp_left,1.8461642265319823e-06,1
4781,processed_500Hz_0004_epo,149,3,0,518.0,0,2.0,resp_right,672.0,SP,stim_right,SP/stim_right/resp_right,-4.051634311676025e-06,1
4782,processed_500Hz_0004_epo,154,3,0,674.0,0,1.0,resp_left,968.0,SP,stim_left,SP/stim_left/resp_left,1.5897921323776245e-06,1
4783,processed_500Hz_0004_epo,155,3,0,184.0,0,2.0,resp_right,638.0,SP,stim_right,SP/stim_right/resp_right,-4.586716175079345e-06,1
4784,processed_500Hz_0004_epo,158,3,0,370.0,0,1.0,resp_right,577.0,SP,stim_left,SP/stim_left/resp_right,1.2711620330810547e-06,0
4785,processed_500Hz_0004_epo,161,3,0,350.0,0,2.0,resp_right,633.0,SP,stim_right,SP/stim_right/resp_right,1.9788965582847594e-08,1
4786,processed_500Hz_0004_epo,162,3,0,144.0,0,2.0,resp_right,705.0,SP,stim_right,SP/stim_right/resp_right,-6.112170219421386e-06,1
4787,processed_500Hz_0004_epo,164,3,0,480.0,0,1.0,resp_left,922.0,SP,stim_left,SP/stim_left/resp_left,-2.3310756683349607e-06,1
4788,processed_500Hz_0004_epo,165,3,0,258.0,0,2.0,resp_right,522.0,SP,stim_right,SP/stim_right/resp_right,1.7396652698516846e-06,1
4789,processed_500Hz_0004_epo,169,3,0,838.0,0,2.0,resp_right,1040.0,SP,stim_right,SP/stim_right/resp_right,4.0939445495605465e-06,1
4790,processed_500Hz_0004_epo,171,3,0,948.0,0,1.0,resp_left,1335.0,SP,stim_left,SP/stim_left/resp_left,5.295806527137756e-07,1
4791,processed_500Hz_0004_epo,172,3,0,820.0,0,2.0,resp_right,935.0,SP,stim_right,SP/stim_right/resp_right,-5.238866806030273e-06,1
4792,processed_500Hz_0004_epo,173,3,0,426.0,0,2.0,resp_right,773.0,SP,stim_right,SP/stim_right/resp_right,-2.7679123878479002e-06,1
4793,processed_500Hz_0004_epo,175,3,0,950.0,0,1.0,resp_right,1183.0,SP,stim_left,SP/stim_left/resp_right,7.376075387001037e-07,0
4794,processed_500Hz_0004_epo,177,3,0,264.0,0,2.0,resp_right,704.0,SP,stim_right,SP/stim_right/resp_right,1.6307060718536377e-06,1
4795,processed_500Hz_0004_epo,180,3,0,476.0,0,1.0,resp_left,767.0,SP,stim_left,SP/stim_left/resp_left,-1.3872169256210326e-06,1
